,Goal 1,Goal 2,Goal 3,Goal 4,Avoid [Ambulance Mobilized At Station]
timestamp,cps,cps,cps,cps,cps
16:39:11.4789,0.0000,1.0000,1.0000,0.9312,0.6534
16:39:12.4789,0.0000,1.0000,1.0000,0.9313,0.6534
16:39:13.4819,0.0000,1.0000,1.0000,0.9314,0.6534
16:39:14.4822,0.0000,1.0000,1.0000,0.9315,0.6534
16:39:15.4850,0.0000,1.0000,1.0000,0.9316,0.6534
16:39:16.4861,0.0000,1.0000,1.0000,0.9317,0.6534
16:39:17.4872,0.0000,1.0000,1.0000,0.9318,0.6534
16:39:18.4883,0.0000,1.0000,1.0000,0.9319,0.6534
16:39:19.4892,0.0000,1.0000,1.0000,0.9320,0.6534
16:39:20.4894,0.0000,1.0000,1.0000,0.9321,0.6534
16:39:21.4914,0.0000,1.0000,1.0000,0.9322,0.6534
16:39:22.4943,0.0000,1.0000,1.0000,0.9322,0.6534
16:39:23.4943,0.0000,1.0000,1.0000,0.9323,0.6534
16:39:24.4944,0.0000,1.0000,1.0000,0.9324,0.6534
16:39:25.4943,0.0000,1.0000,1.0000,0.9325,0.6534
16:39:26.4944,0.0000,1.0000,1.0000,0.9326,0.6534
16:39:27.4945,0.0000,1.0000,1.0000,0.9327,0.6534
16:39:28.4955,0.0000,1.0000,1.0000,0.9328,0.6534
16:39:29.4955,0.0000,1.0000,1.0000,0.9329,0.6534
16:39:30.4985,0.0000,1.0000,1.0000,0.9330,0.6534
16:39:31.5001,0.0000,1.0000,1.0000,0.9331,0.6534
16:39:32.5029,0.0000,1.0000,1.0000,0.9331,0.6534
16:39:33.5057,0.0000,1.0000,1.0000,0.9332,0.6534
16:39:34.5087,0.0000,1.0000,1.0000,0.9333,0.6534
16:39:35.5122,0.0000,1.0000,1.0000,0.9334,0.6534
16:39:36.5142,0.0000,1.0000,1.0000,0.9335,0.6534
16:39:37.5173,0.0000,1.0000,1.0000,0.9336,0.6534
16:39:38.5200,0.0000,1.0000,1.0000,0.9337,0.6534
16:39:39.5210,0.0000,1.0000,1.0000,0.9338,0.6534
16:39:40.5210,0.0000,1.0000,1.0000,0.9338,0.6534
16:39:41.5217,0.0000,1.0000,1.0000,0.9339,0.6534
16:39:42.5258,0.0000,1.0000,1.0000,0.9340,0.6534
16:39:43.5298,0.0000,1.0000,1.0000,0.9341,0.6534
16:39:44.5298,0.0000,1.0000,1.0000,0.9342,0.6534
16:39:45.5318,0.0000,1.0000,1.0000,0.9343,0.6534
16:39:46.5332,0.0000,1.0000,1.0000,0.9344,0.6534
16:39:47.5333,0.0000,1.0000,1.0000,0.9344,0.6534
16:39:48.5364,0.0000,1.0000,1.0000,0.9345,0.6534
16:39:49.5392,0.0000,1.0000,1.0000,0.9346,0.6534
16:39:50.5392,0.0000,1.0000,1.0000,0.9347,0.6534
16:39:51.5393,0.0000,1.0000,1.0000,0.9348,0.6534
16:39:52.5435,0.0000,1.0000,1.0000,0.9349,0.6534
16:39:53.5454,0.0000,1.0000,1.0000,0.9349,0.6534
16:39:54.5454,0.0000,1.0000,1.0000,0.9350,0.6534
16:39:55.5463,0.0000,1.0000,1.0000,0.9351,0.6534
16:39:56.5470,0.0000,1.0000,1.0000,0.9352,0.6534
16:39:57.5470,0.0000,1.0000,1.0000,0.9353,0.6534
16:39:58.5471,0.0000,1.0000,1.0000,0.9354,0.6534
16:39:59.5471,0.0000,1.0000,1.0000,0.9354,0.6534
16:40:00.5472,0.0000,1.0000,1.0000,0.9355,0.6534
16:40:01.5500,0.0000,1.0000,1.0000,0.9356,0.6534
16:40:02.5501,0.0000,1.0000,1.0000,0.9357,0.6534
16:40:03.5520,0.0000,1.0000,1.0000,0.9358,0.6534
16:40:04.5544,0.0000,1.0000,1.0000,0.9358,0.6534
16:40:05.5548,0.0000,1.0000,1.0000,0.9359,0.6534
16:40:06.5563,0.0000,1.0000,1.0000,0.9360,0.6534
16:40:07.5569,0.0000,1.0000,1.0000,0.9361,0.6534
16:40:08.5569,0.0000,1.0000,1.0000,0.9362,0.6534
16:40:09.5570,0.0000,1.0000,1.0000,0.9362,0.6534
16:40:10.5571,0.0000,1.0000,1.0000,0.9362,0.6534
16:40:11.5573,0.0000,1.0000,1.0000,0.9801,0.9375
16:40:12.5573,0.0000,1.0000,1.0000,0.9801,0.9375
16:40:13.5574,0.0000,1.0000,1.0000,0.9801,0.9380
16:40:14.5574,0.0000,1.0000,1.0000,0.9801,0.9385
16:40:15.5597,0.0000,1.0000,1.0000,0.9801,0.9389
16:40:16.5628,0.0000,1.0000,1.0000,0.9801,0.9394
16:40:17.5633,0.0000,1.0000,1.0000,0.9801,0.9398
16:40:18.5634,0.0000,1.0000,1.0000,0.9801,0.9403
16:40:19.5655,0.0000,1.0000,1.0000,0.9801,0.9407
16:40:20.5686,0.0000,1.0000,1.0000,0.9801,0.9412
16:40:21.5716,0.0000,1.0000,1.0000,0.9801,0.9416
16:40:22.5747,0.0000,1.0000,1.0000,0.9801,0.9420
16:40:23.5748,0.0000,1.0000,1.0000,0.9801,0.9424
16:40:24.5757,0.0000,1.0000,1.0000,0.9801,0.9429
16:40:25.5798,0.0000,1.0000,1.0000,0.9801,0.9433
16:40:26.5801,0.0000,1.0000,1.0000,0.9801,0.9437
16:40:27.5801,0.0000,1.0000,1.0000,0.9801,0.9441
16:40:28.5802,0.0000,1.0000,1.0000,0.9801,0.9444
16:40:29.5803,0.0000,1.0000,1.0000,0.9801,0.9448
16:40:30.5803,0.0000,1.0000,1.0000,0.9801,0.9452
16:40:31.5803,0.0000,1.0000,1.0000,0.9801,0.9456
16:40:32.5840,0.0000,1.0000,1.0000,0.9801,0.9459
16:40:33.5871,0.0000,1.0000,1.0000,0.9801,0.9463
16:40:34.5880,0.0000,1.0000,1.0000,0.9801,0.9467
16:40:35.5952,0.0000,1.0000,1.0000,0.9801,0.9470
16:40:36.5970,0.0000,1.0000,1.0000,0.9801,0.9474
16:40:37.5970,0.0000,1.0000,1.0000,0.9801,0.9477
16:40:38.5971,0.0000,1.0000,1.0000,0.9801,0.9481
16:40:39.5971,0.0000,1.0000,1.0000,0.9801,0.9484
16:40:40.6000,0.0000,1.0000,1.0000,0.9801,0.9487
16:40:41.6000,0.0000,1.0000,1.0000,0.9801,0.9490
16:40:42.6032,0.0000,1.0000,1.0000,0.9801,0.9494
16:40:43.6033,0.0000,1.0000,1.0000,0.9801,0.9497
16:40:44.6033,0.0000,1.0000,1.0000,0.9801,0.9503
16:40:45.6034,0.0000,1.0000,1.0000,0.9801,0.9503
16:40:46.6035,0.0000,1.0000,1.0000,0.9801,0.9506
16:40:47.6035,0.0000,1.0000,1.0000,0.9801,0.9509
16:40:48.6036,0.0000,1.0000,1.0000,0.9801,0.9512
16:40:49.6040,0.0000,1.0000,1.0000,0.9801,0.9515
16:40:50.6041,0.0000,1.0000,1.0000,0.9801,0.9518
16:40:51.6042,0.0000,1.0000,1.0000,0.9801,0.9521
16:40:52.6042,0.0000,1.0000,1.0000,0.9801,0.9524
16:40:53.6043,0.0000,1.0000,1.0000,0.9801,0.9527
16:40:54.6044,0.0000,1.0000,1.0000,0.9801,0.9529
16:40:55.6044,0.0000,1.0000,1.0000,0.9801,0.9532
16:40:56.6066,0.0000,1.0000,1.0000,0.9801,0.9535
16:40:57.6079,0.0000,1.0000,1.0000,0.9801,0.9538
16:40:58.6081,0.0000,1.0000,1.0000,0.9801,0.9540
16:40:59.6082,0.0000,1.0000,1.0000,0.9801,0.9543
16:41:00.6082,0.0000,1.0000,1.0000,0.9801,0.9545
16:41:01.6083,0.0000,1.0000,1.0000,0.9801,0.9548
16:41:02.6084,0.0000,1.0000,1.0000,0.9801,0.9551
16:41:03.6084,0.0000,1.0000,1.0000,0.9801,0.9553
16:41:04.6085,0.0000,1.0000,1.0000,0.9801,0.9556
16:41:05.6085,0.0000,1.0000,1.0000,0.9801,0.9558
16:41:06.6086,0.0000,1.0000,1.0000,0.9801,0.9560
16:41:07.6086,0.0000,1.0000,1.0000,0.9801,0.9563
16:41:08.6087,0.0000,1.0000,1.0000,0.9801,0.9565
16:41:09.6087,0.0000,1.0000,1.0000,0.9801,0.9568
16:41:10.6088,0.0000,1.0000,1.0000,0.9801,0.9570
16:41:11.6090,0.0000,1.0000,1.0000,0.9801,0.9572
16:41:12.6097,0.0000,1.0000,1.0000,0.9801,0.9574
16:41:13.6097,0.0000,1.0000,1.0000,0.9801,0.9577
16:41:14.6098,0.0000,1.0000,1.0000,0.9801,0.9579
16:41:15.6103,0.0000,1.0000,1.0000,0.9801,0.9581
16:41:16.6121,0.0000,1.0000,1.0000,0.9801,0.9583
16:41:17.6128,0.0000,1.0000,1.0000,0.9801,0.9585
16:41:18.6130,0.0000,1.0000,1.0000,0.9801,0.9588
16:41:19.6143,0.0000,1.0000,1.0000,0.9801,0.9590
16:41:20.6144,0.0000,1.0000,1.0000,0.9801,0.9592
16:41:21.6145,0.0000,1.0000,1.0000,0.9801,0.9594
16:41:22.6145,0.0000,1.0000,1.0000,0.9801,0.9596
16:41:23.6148,0.0000,1.0000,1.0000,0.9801,0.9598
16:41:24.6159,0.0000,1.0000,1.0000,0.9801,0.9600
16:41:25.6191,0.0000,1.0000,1.0000,0.9801,0.9602
16:41:26.6219,0.0000,1.0000,1.0000,0.9801,0.9604
16:41:27.6236,0.0000,1.0000,1.0000,0.9801,0.9606
16:41:28.6238,0.0000,1.0000,1.0000,0.9801,0.9608
16:41:29.6239,0.0000,1.0000,1.0000,0.9801,0.9610
16:41:30.6270,0.0000,1.0000,1.0000,0.9801,0.9612
16:41:31.6301,0.0000,1.0000,1.0000,0.9801,0.9614
16:41:32.6325,0.0000,1.0000,1.0000,0.9801,0.9615
16:41:33.6326,0.0000,1.0000,1.0000,0.9801,0.9617
16:41:34.6326,0.0000,1.0000,1.0000,0.9801,0.9619
16:41:35.6327,0.0000,1.0000,1.0000,0.9801,0.9621
16:41:36.6327,0.0000,1.0000,1.0000,0.9801,0.9623
16:41:37.6328,0.0000,1.0000,1.0000,0.9801,0.9624
16:41:38.6333,0.0000,1.0000,1.0000,0.9801,0.9626
16:41:39.6345,0.0000,1.0000,1.0000,0.9801,0.9628
16:41:40.6370,0.0000,1.0000,1.0000,0.9801,0.9630
16:41:41.6371,0.0000,1.0000,1.0000,0.9801,0.9631
16:41:42.6386,0.0000,1.0000,1.0000,0.9801,0.9633
16:41:43.6388,0.0000,1.0000,1.0000,0.9801,0.9635
16:41:44.6388,0.0000,1.0000,1.0000,0.9801,0.9636
16:41:45.6397,0.0000,1.0000,1.0000,0.9801,0.9638
16:41:46.6399,0.0000,1.0000,1.0000,0.9801,0.9640
16:41:47.6429,0.0000,1.0000,1.0000,0.9801,0.9641
16:41:48.6461,0.0000,1.0000,1.0000,0.9801,0.9643
16:41:49.6461,0.0000,1.0000,1.0000,0.9801,0.9644
16:41:50.6493,0.0000,1.0000,1.0000,0.9801,0.9646
16:41:51.6499,0.0000,1.0000,1.0000,0.9801,0.9648
16:41:52.6500,0.0000,1.0000,1.0000,0.9801,0.9649
16:41:53.6500,0.0000,1.0000,1.0000,0.9801,0.9651
16:41:54.6501,0.0000,1.0000,1.0000,0.9801,0.9652
16:41:55.6501,0.0000,1.0000,1.0000,0.9801,0.9654
16:41:56.6502,0.0000,1.0000,1.0000,0.9801,0.9655
16:41:57.6502,0.0000,1.0000,1.0000,0.9801,0.9657
16:41:58.6503,0.0000,1.0000,1.0000,0.9801,0.9658
16:41:59.6503,0.0000,1.0000,1.0000,0.9801,0.9660
16:42:00.6503,0.0000,1.0000,1.0000,0.9801,0.9661
16:42:01.6533,0.0000,1.0000,1.0000,0.9801,0.9662
16:42:02.6564,0.0000,1.0000,1.0000,0.9801,0.9664
16:42:03.6566,0.0000,1.0000,1.0000,0.9801,0.9665
16:42:04.6566,0.0000,1.0000,1.0000,0.9801,0.9667
16:42:05.6567,0.0000,1.0000,1.0000,0.9801,0.9668
16:42:06.6567,0.0000,1.0000,1.0000,0.9801,0.9669
16:42:07.6568,0.0000,1.0000,1.0000,0.9801,0.9671
16:42:08.6595,0.0000,1.0000,1.0000,0.9801,0.9672
16:42:09.6627,0.0000,1.0000,1.0000,0.9801,0.9673
16:42:10.6627,0.0000,1.0000,1.0000,0.9801,0.9675
16:42:11.6650,0.0000,1.0000,1.0000,0.9801,0.9676
16:42:12.6650,0.0000,1.0000,1.0000,0.9801,0.9677
16:42:13.6679,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:14.6692,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:15.6692,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:16.6723,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:17.6741,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:18.6742,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:19.6772,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:20.6789,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:21.6801,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:22.6802,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:23.6802,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:24.6833,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:25.6845,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:26.6846,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:27.6846,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:28.6847,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:29.6847,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:30.6848,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:31.6848,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:32.6864,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:33.6866,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:34.6888,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:35.6910,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:36.6924,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:37.6925,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:38.6926,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:39.6925,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:40.6926,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:41.6926,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:42.6935,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:43.6944,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:44.6944,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:45.6975,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:46.7006,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:47.7018,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:48.7022,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:49.7023,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:50.7023,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:51.7024,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:52.7024,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:53.7032,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:54.7034,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:55.7034,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:56.7035,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:57.7035,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:58.7036,0.0000,1.0000,1.0000,0.9801,0.9679
16:42:59.7054,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:00.7085,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:01.7085,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:02.7086,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:03.7086,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:04.7102,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:05.7133,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:06.7166,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:07.7190,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:08.7215,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:09.7232,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:10.7232,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:11.7232,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:12.7263,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:13.7263,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:14.7264,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:15.7283,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:16.7289,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:17.7312,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:18.7312,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:19.7330,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:20.7340,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:21.7366,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:22.7366,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:23.7367,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:24.7367,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:25.7368,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:26.7368,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:27.7369,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:28.7369,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:29.7379,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:30.7391,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:31.7391,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:32.7422,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:33.7450,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:34.7450,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:35.7451,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:36.7452,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:37.7483,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:38.7483,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:39.7500,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:40.7501,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:41.7538,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:42.7539,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:43.7539,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:44.7551,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:45.7552,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:46.7645,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:47.7611,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:48.7612,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:49.7643,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:50.7673,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:51.7678,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:52.7679,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:53.7679,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:54.7680,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:55.7685,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:56.7716,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:57.7717,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:58.7717,0.0000,1.0000,1.0000,0.9801,0.9679
16:43:59.7718,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:00.7719,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:01.7748,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:02.7764,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:03.7779,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:04.7779,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:05.7780,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:06.7810,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:07.7825,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:08.7834,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:09.7837,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:10.7837,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:11.7838,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:12.7842,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:13.7840,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:14.7871,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:15.7886,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:16.7887,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:17.7904,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:18.7905,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:19.7905,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:20.7935,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:21.7942,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:22.7947,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:23.7962,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:24.7969,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:25.7992,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:26.7995,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:27.7995,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:28.8009,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:29.8039,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:30.8056,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:31.8057,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:32.8057,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:33.8058,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:34.8058,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:35.8059,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:36.8059,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:37.8060,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:38.8060,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:39.8061,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:40.8070,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:41.8074,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:42.8076,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:43.8076,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:44.8093,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:45.8124,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:46.8124,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:47.8125,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:48.8131,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:49.8137,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:50.8133,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:51.8135,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:52.8136,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:53.8139,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:54.8157,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:55.8157,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:56.8158,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:57.8158,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:58.8178,0.0000,1.0000,1.0000,0.9801,0.9679
16:44:59.8185,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:00.8197,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:01.8197,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:02.8198,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:03.8198,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:04.8199,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:05.8217,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:06.8249,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:07.8280,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:08.8280,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:09.8309,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:10.8324,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:11.8325,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:12.8325,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:13.8330,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:14.8358,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:15.8359,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:16.8385,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:17.8409,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:18.8409,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:19.8411,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:20.8411,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:21.8413,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:22.8413,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:23.8414,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:24.8423,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:25.8425,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:26.8425,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:27.8426,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:28.8430,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:29.8440,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:30.8479,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:31.8490,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:32.8497,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:33.8497,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:34.8500,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:35.8500,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:36.8534,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:37.8534,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:38.8535,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:39.8535,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:40.8565,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:41.8582,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:42.8583,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:43.8614,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:44.8637,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:45.8668,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:46.8668,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:47.8691,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:48.8699,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:49.8705,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:50.8717,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:51.8718,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:52.8743,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:53.8745,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:54.8757,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:55.8758,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:56.8788,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:57.8789,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:58.8792,0.0000,1.0000,1.0000,0.9801,0.9679
16:45:59.8821,0.0000,1.0000,1.0000,0.9801,0.9679
